,retrived_at,province_id,city,state,country,pollution_aqi,polution_main,weather_tp,weather_pr,weather_hu,weather_ws,weather_wd,file,0
1078,4/27/2023 20:15,TH-10,Phra Nakhon,Bangkok,Thailand,107,p2,32,1007,41,5.62,184,df (9),
1079,4/27/2023 20:15,TH-11,Bang Phli,Samut Prakan,Thailand,74,p2,31,1008,62,4.12,210,df (9),
1080,4/27/2023 20:16,TH-12,Mueang Nonthaburi,Nonthaburi,Thailand,84,p2,32,1008,49,2.06,200,df (9),
1081,4/27/2023 20:16,TH-13,Khlong Luang,Pathum Thani,Thailand,130,p2,31,1009,62,2.06,200,df (9),
1082,4/27/2023 20:17,TH-14,Ayutthaya,Phra Nakhon Si Ayutthaya,Thailand,95,p2,31,1007,47,3.33,203,df (9),
1083,4/27/2023 20:18,TH-15,Ban Phraek,Phra Nakhon Si Ayutthaya,Thailand,97,p2,31,1007,45,1.23,162,df (9),
1084,4/27/2023 20:18,TH-16,Ban Mi,Lop Buri,Thailand,74,p2,31,1007,45,1.92,80,df (9),
1085,4/27/2023 20:19,TH-20,Na Kluea,Chon Buri,Thailand,80,p2,30,1008,69,4.81,190,df (9),
1086,4/27/2023 20:19,TH-21,Ban Khai,Rayong,Thailand,76,p2,29,1010,77,2.78,200,df (9),
1087,4/27/2023 20:20,TH-50,Chiang Mai,Chiang Mai,Thailand,99,p2,33,1008,43,3.6,200,df (9),
1088,4/27/2023 20:20,TH-52,Hang Chat,Lampang,Thailand,109,p2,27,1008,63,1.6,199,df (9),
1089,4/27/2023 21:15,TH-10,Phra Nakhon,Bangkok,Thailand,120,p2,32,1008,41,5.52,189,df (9),
1090,4/27/2023 21:15,TH-11,Bang Phli,Samut Prakan,Thailand,75,p2,31,1009,62,2.57,150,df (9),
1091,4/27/2023 21:16,TH-12,Mueang Nonthaburi,Nonthaburi,Thailand,104,p2,32,1009,51,3.6,40,df (9),
1092,4/27/2023 21:17,TH-13,Khlong Luang,Pathum Thani,Thailand,140,p2,31,1010,62,3.6,40,df (9),
1093,4/27/2023 21:17,TH-14,Ayutthaya,Phra Nakhon Si Ayutthaya,Thailand,76,p2,30,1008,53,3.66,208,df (9),
1094,4/27/2023 21:18,TH-15,Ban Phraek,Phra Nakhon Si Ayutthaya,Thailand,97,p2,31,1008,48,3.04,197,df (9),
1095,4/27/2023 21:18,TH-16,Ban Mi,Lop Buri,Thailand,74,p2,31,1007,46,1.3,157,df (9),
1096,4/27/2023 21:19,TH-20,Na Kluea,Chon Buri,Thailand,80,p2,30,1009,71,4.75,195,df (9),
1097,4/27/2023 21:19,TH-21,Ban Khai,Rayong,Thailand,76,p2,29,1010,79,2.98,187,df (9),
1098,4/27/2023 21:20,TH-50,Chiang Mai,Chiang Mai,Thailand,92,p2,31,1009,45,3.09,200,df (9),
1099,4/27/2023 21:20,TH-52,Hang Chat,Lampang,Thailand,123,p2,26,1009,66,1.8,230,df (9),
1100,4/27/2023 22:15,TH-10,Phra Nakhon,Bangkok,Thailand,112,p2,31,1009,42,5.27,189,df (9),
1101,4/27/2023 22:15,TH-11,Bang Phli,Samut Prakan,Thailand,76,p2,30,1010,66,3.6,90,df (9),
1102,4/27/2023 22:16,TH-12,Mueang Nonthaburi,Nonthaburi,Thailand,102,p2,31,1010,56,5.66,90,df (9),
1103,4/27/2023 22:17,TH-13,Khlong Luang,Pathum Thani,Thailand,84,p2,31,1010,67,5.66,90,df (9),
1104,4/27/2023 22:17,TH-14,Ayutthaya,Phra Nakhon Si Ayutthaya,Thailand,92,p2,29,1009,58,3.14,199,df (9),
1105,4/27/2023 22:18,TH-15,Ban Phraek,Phra Nakhon Si Ayutthaya,Thailand,127,p2,31,1009,54,3.05,204,df (9),
1106,4/27/2023 22:18,TH-16,Ban Mi,Lop Buri,Thailand,89,p2,31,1009,49,2.94,197,df (9),
1107,4/27/2023 22:19,TH-20,Na Kluea,Chon Buri,Thailand,85,p2,29,1009,72,4.49,190,df (9),
1108,4/27/2023 22:19,TH-21,Ban Khai,Rayong,Thailand,89,p2,29,1011,72,2.67,188,df (9),
1109,4/27/2023 22:20,TH-50,Chiang Mai,Chiang Mai,Thailand,102,p2,30,1009,51,3.09,210,df (9),
1110,4/27/2023 22:20,TH-52,Hang Chat,Lampang,Thailand,128,p2,25,1010,71,0.87,163,df (9),
1111,4/27/2023 23:15,TH-10,Phra Nakhon,Bangkok,Thailand,108,p2,29,1009,44,4.67,195,df (9),
1112,4/27/2023 23:15,TH-11,Bang Phli,Samut Prakan,Thailand,78,p2,30,1010,66,3.09,110,df (9),
1113,4/27/2023 23:16,TH-12,Mueang Nonthaburi,Nonthaburi,Thailand,94,p2,29,1010,55,2.06,150,df (9),
1114,4/27/2023 23:17,TH-13,Khlong Luang,Pathum Thani,Thailand,102,p2,30,1010,74,2.06,150,df (9),
1115,4/27/2023 23:17,TH-14,Ayutthaya,Phra Nakhon Si Ayutthaya,Thailand,119,p2,28,1009,62,2.87,214,df (9),
1116,4/27/2023 23:18,TH-15,Ban Phraek,Phra Nakhon Si Ayutthaya,Thailand,127,p2,27,1009,60,2.95,226,df (9),
1117,4/27/2023 23:18,TH-16,Ban Mi,Lop Buri,Thailand,89,p2,31,1009,56,4.24,218,df (9),
1118,4/27/2023 23:19,TH-20,Na Kluea,Chon Buri,Thailand,78,p2,29,1010,73,4.21,185,df (9),
1119,4/27/2023 23:19,TH-21,Ban Khai,Rayong,Thailand,76,p2,29,1011,75,2.35,202,df (9),
1120,4/27/2023 23:20,TH-50,Chiang Mai,Chiang Mai,Thailand,99,p2,30,1010,51,3.09,220,df (9),
1121,4/27/2023 23:20,TH-52,Hang Chat,Lampang,Thailand,133,p2,25,1010,73,0.73,151,df (9),
